Country,Year,life,population,income,region
Martinique,1829,30.153000000000002,,,America
Martinique,1830,30.153000000000002,90652,,America
Martinique,1831,30.153000000000002,,,America
Martinique,1832,30.153000000000002,,,America
Martinique,1833,30.153000000000002,,,America
Martinique,1834,30.153000000000002,,,America
Martinique,1835,30.153000000000002,,,America
Martinique,1836,30.153000000000002,,,America
Martinique,1837,30.153000000000002,,,America
Martinique,1838,30.153000000000002,,,America
Martinique,1839,30.153000000000002,,,America
Martinique,1840,30.153000000000002,97685,,America
Martinique,1841,30.153000000000002,,,America
Martinique,1842,30.153000000000002,,,America
Martinique,1843,30.153000000000002,,,America
Martinique,1844,30.153000000000002,,,America
Martinique,1845,30.153000000000002,,,America
Martinique,1846,30.153000000000002,,,America
Martinique,1847,30.153000000000002,,,America
Martinique,1848,30.153000000000002,,,America
Martinique,1849,30.153000000000002,,,America
Martinique,1850,30.153000000000002,105264,,America
Martinique,1851,30.153000000000002,,,America
Martinique,1852,30.153000000000002,,,America
Martinique,1853,30.153000000000002,,,America
Martinique,1854,30.153000000000002,,,America
Martinique,1855,30.153000000000002,,,America
Martinique,1856,30.153000000000002,,,America
Martinique,1857,30.153000000000002,,,America
Martinique,1858,30.153000000000002,,,America
Martinique,1859,30.153000000000002,,,America
Martinique,1860,30.153000000000002,113411,,America
Martinique,1861,30.153000000000002,,,America
Martinique,1862,30.153000000000002,,,America
Martinique,1863,30.153000000000002,,,America
Martinique,1864,30.153000000000002,,,America
Martinique,1865,30.153000000000002,,,America
Martinique,1866,30.153000000000002,,,America
Martinique,1867,30.153000000000002,,,America
Martinique,1868,30.153000000000002,,,America
Martinique,1869,30.153000000000002,,,America
Martinique,1870,30.153000000000002,122188,,America
Martinique,1871,30.153000000000002,,,America
Martinique,1872,30.153000000000002,,,America
Martinique,1873,30.153000000000002,,,America
Martinique,1874,30.153000000000002,,,America
Martinique,1875,30.153000000000002,,,America
Martinique,1876,30.153000000000002,,,America
Martinique,1877,30.153000000000002,,,America
Martinique,1878,30.153000000000002,,,America
Martinique,1879,30.153000000000002,,,America
Martinique,1880,30.153000000000002,131598,,America
Martinique,1881,30.153000000000002,,,America
Martinique,1882,30.153000000000002,,,America
Martinique,1883,30.153000000000002,,,America
Martinique,1884,30.153000000000002,,,America
Martinique,1885,30.153000000000002,,,America
Martinique,1886,30.153000000000002,,,America
Martinique,1887,30.153000000000002,,,America
Martinique,1888,30.153000000000002,,,America
Martinique,1889,30.153000000000002,,,America
Martinique,1890,30.153000000000002,141727,,America
Martinique,1891,30.153000000000002,,,America
Martinique,1892,30.153000000000002,,,America
Martinique,1893,30.153000000000002,,,America
Martinique,1894,30.153000000000002,,,America
Martinique,1895,30.153000000000002,,,America
Martinique,1896,30.153000000000002,,,America
Martinique,1897,30.153000000000002,,,America
Martinique,1898,30.153000000000002,,,America
Martinique,1899,30.153000000000002,,,America
Martinique,1900,30.153000000000002,152696,,America
Martinique,1901,30.153000000000002,,,America
Martinique,1902,30.153000000000002,,,America
Martinique,1903,30.153000000000002,,,America
Martinique,1904,30.153000000000002,,,America
Martinique,1905,30.153000000000002,,,America
Martinique,1906,30.153000000000002,,,America
Martinique,1907,30.153000000000002,,,America
Martinique,1908,30.153000000000002,,,America
Martinique,1909,30.153000000000002,,,America
Martinique,1910,30.153000000000002,164477,,America
Martinique,1911,30.153000000000002,,,America
Martinique,1912,30.153000000000002,,,America
Martinique,1913,30.153000000000002,,,America
Martinique,1914,30.153000000000002,,,America
Martinique,1915,30.153000000000002,,,America
Martinique,1916,30.153000000000002,,,America
Martinique,1917,30.153000000000002,,,America
Martinique,1918,19.55604149,,,America
Martinique,1919,30.153000000000002,,,America
Martinique,1920,30.153000000000002,177210,,America
Martinique,1921,30.153000000000002,,,America
Martinique,1922,30.98058621,,,America
Martinique,1923,31.80817241,,,America
Martinique,1924,32.63575862,,,America
Martinique,1925,33.46334483,,,America
Martinique,1926,34.29093103,,,America
Martinique,1927,35.11851724,,,America
Martinique,1928,35.94610345,,,America
Martinique,1929,36.77368966,,,America
Martinique,1930,37.60127586,190959,,America
Martinique,1931,38.42886207,,,America
Martinique,1932,39.25644828,,,America
Martinique,1933,40.08403448,,,America
Martinique,1934,40.91162069,,,America
Martinique,1935,41.7392069,,,America
Martinique,1936,42.566793100000005,,,America
Martinique,1937,43.39437931,,,America
Martinique,1938,44.22196552,,,America
Martinique,1939,45.04955172,,,America
Martinique,1940,45.87713793,205775,,America
Martinique,1941,46.70472414,,,America
Martinique,1942,47.53231034,,,America
Martinique,1943,48.35989655,,,America
Martinique,1944,49.18748276,,,America
Martinique,1945,50.01506897,,,America
Martinique,1946,50.84265517,,,America
Martinique,1947,51.67024138,,,America
Martinique,1948,52.49782759,,,America
Martinique,1949,53.32541379,,,America
Martinique,1950,54.153,222001,,America
Martinique,1951,54.513999999999996,224418,,America
Martinique,1952,55.228,228268,,America
Martinique,1953,55.927,"233,265",,America
Martinique,1954,56.611000000000004,239147,,America
Martinique,1955,57.278999999999996,245679,,America
Martinique,1956,57.934,252652,,America
Martinique,1957,58.573,259881,,America
Martinique,1958,59.199,267208,,America
Martinique,1959,59.812,274496,,America
Martinique,1960,60.413000000000004,281625,,America
Martinique,1961,61.003,288483,,America
Martinique,1962,61.583999999999996,294964,,America
Martinique,1963,62.157,300958,,America
Martinique,1964,62.724,306370,,America
Martinique,1965,63.284,311129,,America
Martinique,1966,63.838,315175,,America
Martinique,1967,64.38600000000001,318502,,America
Martinique,1968,64.926,321181,,America
Martinique,1969,65.46,323323,,America
Martinique,1970,65.986,325017,,America
Martinique,1971,66.506,326338,,America
Martinique,1972,67.01899999999999,327304,,America
Martinique,1973,67.525,"327,897",,America
Martinique,1974,68.024,328073,,America
Martinique,1975,68.514,327841,,America
Martinique,1976,68.995,327172,,America
Martinique,1977,69.467,326200,,America
Martinique,1978,69.928,325293,,America
Martinique,1979,70.37899999999999,324933,,America
Martinique,1980,70.821,325459,,America
Martinique,1981,74.789,327000,,America
Martinique,1982,75.15,329449,,America
Martinique,1983,75.505,332610,,America
Martinique,1984,75.855,336173,,America
Martinique,1985,76.20100000000001,339886,,America
Martinique,1986,76.542,343747,,America
Martinique,1987,76.881,347768,,America
Martinique,1988,77.217,351723,,America
Martinique,1989,77.548,355346,,America
Martinique,1990,77.875,358458,,America
Martinique,1991,78.191,360903,,America
Martinique,1992,78.495,362762,,America
Martinique,1993,78.782,364382,,America
Martinique,1994,79.053,366259,,America
Martinique,1995,79.308,368736,,America
Martinique,1996,79.55,371924,,America
Martinique,1997,79.78399999999999,375657,,America
Martinique,1998,80.014,379667,,America
Martinique,1999,80.243,383555,,America
Martinique,2000,80.475,387018,,America
Martinique,2001,80.71,390015,,America
Martinique,2002,80.945,392601,,America
Martinique,2003,81.18,394685,,America
Martinique,2004,81.41,396182,,America
Mauritania,1800,32.0,382696,527.0,Sub-Saharan Africa
Mauritania,1801,32.0,,528.0,Sub-Saharan Africa
Mauritania,1802,32.0,,528.0,Sub-Saharan Africa
Mauritania,1803,32.0,,528.0,Sub-Saharan Africa
Mauritania,1804,32.0,,528.0,Sub-Saharan Africa
Mauritania,1805,32.0,,528.0,Sub-Saharan Africa
Mauritania,1806,32.0,,528.0,Sub-Saharan Africa
Mauritania,1807,32.0,,528.0,Sub-Saharan Africa
Mauritania,1808,32.0,,528.0,Sub-Saharan Africa
Mauritania,1809,32.0,,528.0,Sub-Saharan Africa
Mauritania,1810,32.0,382696,528.0,Sub-Saharan Africa
Mauritania,1811,32.0,,528.0,Sub-Saharan Africa
Mauritania,1812,32.0,,528.0,Sub-Saharan Africa
Mauritania,1813,32.0,,528.0,Sub-Saharan Africa
Mauritania,1814,32.0,,529.0,Sub-Saharan Africa
Mauritania,1815,32.0,,529.0,Sub-Saharan Africa
Mauritania,1816,32.0,,529.0,Sub-Saharan Africa
Mauritania,1817,32.0,,529.0,Sub-Saharan Africa
Mauritania,1818,32.0,,529.0,Sub-Saharan Africa
Mauritania,1819,32.0,,529.0,Sub-Saharan Africa
Mauritania,1820,32.0,386926,529.0,Sub-Saharan Africa
Mauritania,1821,32.0,,532.0,Sub-Saharan Africa
Mauritania,1822,32.0,,534.0,Sub-Saharan Africa
Mauritania,1823,32.0,,537.0,Sub-Saharan Africa
Mauritania,1824,32.0,,539.0,Sub-Saharan Africa
Mauritania,1825,32.0,,542.0,Sub-Saharan Africa
Mauritania,1826,32.0,,545.0,Sub-Saharan Africa
Mauritania,1827,32.0,,547.0,Sub-Saharan Africa
Mauritania,1828,32.0,,550.0,Sub-Saharan Africa
Mauritania,1829,32.0,,553.0,Sub-Saharan Africa
Mauritania,1830,32.0,399076,555.0,Sub-Saharan Africa
Mauritania,1831,32.0,,558.0,Sub-Saharan Africa
Mauritania,1832,32.0,,561.0,Sub-Saharan Africa
Mauritania,1833,32.0,,563.0,Sub-Saharan Africa
Mauritania,1834,32.0,,566.0,Sub-Saharan Africa
Mauritania,1835,32.0,,569.0,Sub-Saharan Africa
Mauritania,1836,32.0,,572.0,Sub-Saharan Africa
Mauritania,1837,32.0,,574.0,Sub-Saharan Africa
Mauritania,1838,32.0,,577.0,Sub-Saharan Africa
Mauritania,1839,32.0,,580.0,Sub-Saharan Africa
Mauritania,1840,32.0,416025,583.0,Sub-Saharan Africa
Mauritania,1841,32.0,,585.0,Sub-Saharan Africa
Mauritania,1842,32.0,,588.0,Sub-Saharan Africa
Mauritania,1843,32.0,,591.0,Sub-Saharan Africa
Mauritania,1844,32.0,,594.0,Sub-Saharan Africa
Mauritania,1845,32.0,,597.0,Sub-Saharan Africa
Mauritania,1846,32.0,,600.0,Sub-Saharan Africa
Mauritania,1847,32.0,,603.0,Sub-Saharan Africa
Mauritania,1848,32.0,,606.0,Sub-Saharan Africa
Mauritania,1849,32.0,,609.0,Sub-Saharan Africa
Mauritania,1850,32.0,433694,611.0,Sub-Saharan Africa
Mauritania,1851,32.0,,614.0,Sub-Saharan Africa
Mauritania,1852,32.0,,617.0,Sub-Saharan Africa
Mauritania,1853,32.0,,620.0,Sub-Saharan Africa
Mauritania,1854,32.0,,623.0,Sub-Saharan Africa
Mauritania,1855,32.0,,626.0,Sub-Saharan Africa
Mauritania,1856,32.0,,629.0,Sub-Saharan Africa
Mauritania,1857,32.0,,632.0,Sub-Saharan Africa
Mauritania,1858,32.0,,636.0,Sub-Saharan Africa
Mauritania,1859,32.0,,639.0,Sub-Saharan Africa
Mauritania,1860,32.0,452032,642.0,Sub-Saharan Africa
Mauritania,1861,32.0,,645.0,Sub-Saharan Africa
Mauritania,1862,32.0,,648.0,Sub-Saharan Africa
Mauritania,1863,32.0,,651.0,Sub-Saharan Africa
Mauritania,1864,32.0,,654.0,Sub-Saharan Africa
Mauritania,1865,32.0,,657.0,Sub-Saharan Africa
Mauritania,1866,32.0,,661.0,Sub-Saharan Africa
Mauritania,1867,32.0,,664.0,Sub-Saharan Africa
Mauritania,1868,32.0,,667.0,Sub-Saharan Africa
Mauritania,1869,32.0,,670.0,Sub-Saharan Africa
Mauritania,1870,32.0,471145,673.0,Sub-Saharan Africa
Mauritania,1871,32.0,,677.0,Sub-Saharan Africa
Mauritania,1872,32.0,,680.0,Sub-Saharan Africa
Mauritania,1873,32.0,,683.0,Sub-Saharan Africa
Mauritania,1874,32.0,,687.0,Sub-Saharan Africa
Mauritania,1875,32.0,,690.0,Sub-Saharan Africa
Mauritania,1876,32.0,,693.0,Sub-Saharan Africa
Mauritania,1877,32.0,,697.0,Sub-Saharan Africa
Mauritania,1878,32.0,,700.0,Sub-Saharan Africa
Mauritania,1879,32.0,,703.0,Sub-Saharan Africa
Mauritania,1880,32.0,491013,707.0,Sub-Saharan Africa
Mauritania,1881,32.0,,710.0,Sub-Saharan Africa
Mauritania,1882,32.0,,714.0,Sub-Saharan Africa
Mauritania,1883,32.0,,717.0,Sub-Saharan Africa
Mauritania,1884,32.0,,721.0,Sub-Saharan Africa
Mauritania,1885,32.0,,724.0,Sub-Saharan Africa
Mauritania,1886,32.0,,727.0,Sub-Saharan Africa
Mauritania,1887,32.0,,731.0,Sub-Saharan Africa
Mauritania,1888,32.0,,735.0,Sub-Saharan Africa
Mauritania,1889,32.0,,738.0,Sub-Saharan Africa
Mauritania,1890,32.0,511712,742.0,Sub-Saharan Africa
Mauritania,1891,32.0,,745.0,Sub-Saharan Africa
Mauritania,1892,32.0,,749.0,Sub-Saharan Africa
Mauritania,1893,32.0,,752.0,Sub-Saharan Africa
Mauritania,1894,32.0,,756.0,Sub-Saharan Africa
Mauritania,1895,32.0,,760.0,Sub-Saharan Africa
Mauritania,1896,32.0,,763.0,Sub-Saharan Africa
Mauritania,1897,32.0,,767.0,Sub-Saharan Africa
Mauritania,1898,32.0,,771.0,Sub-Saharan Africa
Mauritania,1899,32.0,,775.0,Sub-Saharan Africa
Mauritania,1900,32.0,533349,778.0,Sub-Saharan Africa
Mauritania,1901,32.0,,782.0,Sub-Saharan Africa
Mauritania,1902,32.0,,786.0,Sub-Saharan Africa
Mauritania,1903,32.0,,790.0,Sub-Saharan Africa
Mauritania,1904,32.0,,794.0,Sub-Saharan Africa
Mauritania,1905,32.0,,797.0,Sub-Saharan Africa
Mauritania,1906,32.0,,801.0,Sub-Saharan Africa
Mauritania,1907,32.0,,805.0,Sub-Saharan Africa
Mauritania,1908,32.0,,809.0,Sub-Saharan Africa
Mauritania,1909,32.0,,813.0,Sub-Saharan Africa
Mauritania,1910,32.0,555862,817.0,Sub-Saharan Africa
Mauritania,1911,32.0,,821.0,Sub-Saharan Africa
Mauritania,1912,32.0,,825.0,Sub-Saharan Africa
Mauritania,1913,32.0,,829.0,Sub-Saharan Africa
Mauritania,1914,32.0,,833.0,Sub-Saharan Africa
Mauritania,1915,32.0,,838.0,Sub-Saharan Africa
Mauritania,1916,32.0,,842.0,Sub-Saharan Africa
Mauritania,1917,32.0,,847.0,Sub-Saharan Africa
Mauritania,1918,12.37571275,,851.0,Sub-Saharan Africa
Mauritania,1919,32.0,,856.0,Sub-Saharan Africa
Mauritania,1920,32.0,579393,861.0,Sub-Saharan Africa
Mauritania,1921,32.1134,,870.0,Sub-Saharan Africa
Mauritania,1922,32.2268,,880.0,Sub-Saharan Africa
Mauritania,1923,32.3402,,890.0,Sub-Saharan Africa
Mauritania,1924,32.4536,,900.0,Sub-Saharan Africa
Mauritania,1925,32.567,,910.0,Sub-Saharan Africa
Mauritania,1926,32.6804,,920.0,Sub-Saharan Africa
Mauritania,1927,32.7938,,930.0,Sub-Saharan Africa
Mauritania,1928,32.9072,,940.0,Sub-Saharan Africa
Mauritania,1929,33.0206,,950.0,Sub-Saharan Africa
Mauritania,1930,33.134,604001,960.0,Sub-Saharan Africa
Mauritania,1931,33.2474,,971.0,Sub-Saharan Africa
Mauritania,1932,33.3608,,981.0,Sub-Saharan Africa
Mauritania,1933,33.4742,,992.0,Sub-Saharan Africa
Mauritania,1934,33.5876,,1002.0,Sub-Saharan Africa
Mauritania,1935,33.701,,1013.0,Sub-Saharan Africa
Mauritania,1936,33.8144,,1024.0,Sub-Saharan Africa
Mauritania,1937,33.9278,,1035.0,Sub-Saharan Africa
Mauritania,1938,34.0412,,1046.0,Sub-Saharan Africa
Mauritania,1939,34.1546,,1057.0,Sub-Saharan Africa
Mauritania,1940,34.268,629653,1068.0,Sub-Saharan Africa
Mauritania,1941,34.3814,,1079.0,Sub-Saharan Africa
Mauritania,1942,34.4948,,1090.0,Sub-Saharan Africa
Mauritania,1943,34.6082,,1102.0,Sub-Saharan Africa
Mauritania,1944,34.7216,,1113.0,Sub-Saharan Africa
Mauritania,1945,34.835,,1125.0,Sub-Saharan Africa
Mauritania,1946,36.0374,,1137.0,Sub-Saharan Africa
Mauritania,1947,37.2398,,1148.0,Sub-Saharan Africa
Mauritania,1948,38.4422,,1160.0,Sub-Saharan Africa
Mauritania,1949,39.6446,,1172.0,Sub-Saharan Africa
Mauritania,1950,40.847,660491,1184.0,Sub-Saharan Africa
Mauritania,1951,41.2354,675594,1224.0,Sub-Saharan Africa
Mauritania,1952,41.9088,691807,1264.0,Sub-Saharan Africa
Mauritania,1953,42.6052,"709,098",1304.0,Sub-Saharan Africa
Mauritania,1954,43.3256,727440,1345.0,Sub-Saharan Africa
Mauritania,1955,44.068000000000005,746804,1388.0,Sub-Saharan Africa
Mauritania,1956,44.8314,767166,1431.0,Sub-Saharan Africa
Mauritania,1957,45.6138,788504,1474.0,Sub-Saharan Africa
Mauritania,1958,46.4122,810796,1516.0,Sub-Saharan Africa
Mauritania,1959,47.2176,834024,1561.0,Sub-Saharan Africa
Mauritania,1960,48.023999999999994,858170,1672.0,Sub-Saharan Africa
Mauritania,1961,48.8204,883223,1941.0,Sub-Saharan Africa
Mauritania,1962,49.5978,909172,1882.0,Sub-Saharan Africa
Mauritania,1963,50.3482,936014,1752.0,Sub-Saharan Africa
Mauritania,1964,51.0666,963746,2254.0,Sub-Saharan Africa
Mauritania,1965,51.751000000000005,992368,2542.0,Sub-Saharan Africa
Mauritania,1966,52.4004,1021880,2531.0,Sub-Saharan Africa
Mauritania,1967,53.0238,1052285,2592.0,Sub-Saharan Africa
Mauritania,1968,53.6282,1083586,2791.0,Sub-Saharan Africa
Mauritania,1969,54.2186,1115790,2717.0,Sub-Saharan Africa
Mauritania,1970,54.8,1148908,2964.0,Sub-Saharan Africa
Mauritania,1971,55.0,1182945,2957.0,Sub-Saharan Africa
Mauritania,1972,55.2,1217912,2958.0,Sub-Saharan Africa
Mauritania,1973,55.3,"1,253,839",2739.0,Sub-Saharan Africa
Mauritania,1974,55.4,1290755,2981.0,Sub-Saharan Africa
Mauritania,1975,55.0,1328687,2753.0,Sub-Saharan Africa
Mauritania,1976,55.4,1367640,2932.0,Sub-Saharan Africa
Mauritania,1977,55.7,1407621,2852.0,Sub-Saharan Africa
Mauritania,1978,56.0,1448664,2797.0,Sub-Saharan Africa
Mauritania,1979,56.9,1490811,2879.0,Sub-Saharan Africa
Mauritania,1980,57.2,1534085,2942.0,Sub-Saharan Africa
Mauritania,1981,57.5,1578585,2998.0,Sub-Saharan Africa
Mauritania,1982,57.9,1624310,2881.0,Sub-Saharan Africa
Mauritania,1983,58.2,1671080,2962.0,Sub-Saharan Africa
Mauritania,1984,58.6,1718641,2692.0,Sub-Saharan Africa
Mauritania,1985,58.9,1766855,2710.0,Sub-Saharan Africa
Mauritania,1986,59.3,1815692,2800.0,Sub-Saharan Africa
Mauritania,1987,59.7,1865356,2822.0,Sub-Saharan Africa
Mauritania,1988,59.9,1916240,2861.0,Sub-Saharan Africa
Mauritania,1989,60.1,1968870,2899.0,Sub-Saharan Africa
Mauritania,1990,60.4,2023665,2800.0,Sub-Saharan Africa
Mauritania,1991,60.5,2080782,2772.0,Sub-Saharan Africa
Mauritania,1992,60.7,2140250,2745.0,Sub-Saharan Africa
Mauritania,1993,60.9,2202201,2824.0,Sub-Saharan Africa
Mauritania,1994,61.0,2266745,2660.0,Sub-Saharan Africa
Mauritania,1995,61.2,2333966,2838.0,Sub-Saharan Africa
Mauritania,1996,61.4,2403779,2916.0,Sub-Saharan Africa
Mauritania,1997,61.5,2476188,2717.0,Sub-Saharan Africa
Mauritania,1998,61.5,2551429,2711.0,Sub-Saharan Africa
Mauritania,1999,61.6,2629806,2834.0,Sub-Saharan Africa
Mauritania,2000,61.8,2711421,2738.0,Sub-Saharan Africa
Mauritania,2001,61.9,2796502,2709.0,Sub-Saharan Africa
Mauritania,2002,62.1,2884672,2646.0,Sub-Saharan Africa
Mauritania,2003,62.3,2974686,2721.0,Sub-Saharan Africa
Mauritania,2004,62.4,3064882,2792.0,Sub-Saharan Africa
Mauritania,2005,62.7,3154087,2955.0,Sub-Saharan Africa
Mauritania,2006,63.0,3241762,3413.0,Sub-Saharan Africa
Mauritania,2007,63.3,3328285,3412.0,Sub-Saharan Africa
Mauritania,2008,63.6,3414552,3356.0,Sub-Saharan Africa
Mauritania,2009,63.9,3501927,3233.0,Sub-Saharan Africa
Mauritania,2010,64.2,3591400,3299.0,Sub-Saharan Africa
Mauritania,2011,64.5,3683221,3357.0,Sub-Saharan Africa
Mauritania,2012,64.8,3777067,3470.0,Sub-Saharan Africa
Mauritania,2013,65.1,3872684,3579.0,Sub-Saharan Africa
Mauritania,2014,65.4,3969625,3718.0,Sub-Saharan Africa
Mauritania,2015,65.7,4067564,3877.0,Sub-Saharan Africa
Mauritius,1800,28.7,62865,940.0,Sub-Saharan Africa
Mauritius,1801,28.7,,940.0,Sub-Saharan Africa
Mauritius,1802,28.7,,940.0,Sub-Saharan Africa
Mauritius,1803,28.7,,940.0,Sub-Saharan Africa
Mauritius,1804,28.7,,941.0,Sub-Saharan Africa
Mauritius,1805,28.7,,941.0,Sub-Saharan Africa
Mauritius,1806,28.7,,941.0,Sub-Saharan Africa
Mauritius,1807,28.7,,941.0,Sub-Saharan Africa
Mauritius,1808,28.7,,941.0,Sub-Saharan Africa
Mauritius,1809,28.7,,941.0,Sub-Saharan Africa
Mauritius,1810,28.7,78310,941.0,Sub-Saharan Africa
Mauritius,1811,28.7,,942.0,Sub-Saharan Africa
Mauritius,1812,28.7,,942.0,Sub-Saharan Africa
Mauritius,1813,28.7,,942.0,Sub-Saharan Africa
Mauritius,1814,28.7,,942.0,Sub-Saharan Africa
Mauritius,1815,28.7,,942.0,Sub-Saharan Africa
Mauritius,1816,28.7,,942.0,Sub-Saharan Africa
Mauritius,1817,28.7,,942.0,Sub-Saharan Africa
Mauritius,1818,28.7,,943.0,Sub-Saharan Africa
Mauritius,1819,28.7,,943.0,Sub-Saharan Africa
Mauritius,1820,28.7,96755,943.0,Sub-Saharan Africa
Mauritius,1821,28.7,,947.0,Sub-Saharan Africa
Mauritius,1822,28.7,,952.0,Sub-Saharan Africa
Mauritius,1823,28.7,,957.0,Sub-Saharan Africa
Mauritius,1824,28.7,,961.0,Sub-Saharan Africa
Mauritius,1825,28.7,,966.0,Sub-Saharan Africa
Mauritius,1826,28.7,,970.0,Sub-Saharan Africa
Mauritius,1827,28.7,,975.0,Sub-Saharan Africa
Mauritius,1828,28.7,,980.0,Sub-Saharan Africa
Mauritius,1829,31.05329381,,985.0,Sub-Saharan Africa
Mauritius,1830,33.40658762,119544,989.0,Sub-Saharan Africa
Mauritius,1831,35.75988143,,994.0,Sub-Saharan Africa
Mauritius,1832,31.27210965,,999.0,Sub-Saharan Africa
Mauritius,1833,35.2169195,,1004.0,Sub-Saharan Africa
Mauritius,1834,32.67226767,,1009.0,Sub-Saharan Africa
Mauritius,1835,27.20026279,,1014.0,Sub-Saharan Africa
Mauritius,1836,31.60219672,,1018.0,Sub-Saharan Africa
Mauritius,1837,26.23846948,,1023.0,Sub-Saharan Africa
Mauritius,1838,31.849657699999998,,1028.0,Sub-Saharan Africa
Mauritius,1839,24.83680523,,1033.0,Sub-Saharan Africa
Mauritius,1840,32.52557278,147700,1038.0,Sub-Saharan Africa
Mauritius,1841,23.01455023,,1043.0,Sub-Saharan Africa
Mauritius,1842,22.414916100000003,,1048.0,Sub-Saharan Africa
Mauritius,1843,28.29900471,,1053.0,Sub-Saharan Africa
Mauritius,1844,15.0,,1059.0,Sub-Saharan Africa
Mauritius,1845,24.47437458,,1064.0,Sub-Saharan Africa
Mauritius,1846,29.98588091,,1069.0,Sub-Saharan Africa
Mauritius,1847,33.20586891,,1074.0,Sub-Saharan Africa
Mauritius,1848,36.19158505,,1079.0,Sub-Saharan Africa
Mauritius,1849,31.71616966,,1084.0,Sub-Saharan Africa
Mauritius,1850,31.13170131,201362,1090.0,Sub-Saharan Africa
Mauritius,1851,36.12649879,,1095.0,Sub-Saharan Africa
Mauritius,1852,34.46439061,,1100.0,Sub-Saharan Africa
Mauritius,1853,32.85903137,,1106.0,Sub-Saharan Africa
Mauritius,1854,7.5,,1111.0,Sub-Saharan Africa
Mauritius,1855,29.71721878,,1116.0,Sub-Saharan Africa
Mauritius,1856,17.55303088,,1122.0,Sub-Saharan Africa
Mauritius,1857,36.58457248,,1127.0,Sub-Saharan Africa
Mauritius,1858,34.44371817,,1133.0,Sub-Saharan Africa
Mauritius,1859,31.67813308,,1138.0,Sub-Saharan Africa
Mauritius,1860,30.96404321,279009,1144.0,Sub-Saharan Africa
Mauritius,1861,31.24397741,,1149.0,Sub-Saharan Africa
Mauritius,1862,22.65830915,,1155.0,Sub-Saharan Africa
Mauritius,1863,27.52863222,,1160.0,Sub-Saharan Africa
Mauritius,1864,27.94467422,,1166.0,Sub-Saharan Africa
Mauritius,1865,28.37551526,,1172.0,Sub-Saharan Africa
Mauritius,1866,29.38918162,,1177.0,Sub-Saharan Africa
Mauritius,1867,4.0,,1183.0,Sub-Saharan Africa
Mauritius,1868,13.647094400000002,,1189.0,Sub-Saharan Africa
Mauritius,1869,26.45186417,,1194.0,Sub-Saharan Africa
Mauritius,1870,39.29222392,332456,1200.0,Sub-Saharan Africa
Mauritius,1871,36.89317722,,1206.0,Sub-Saharan Africa
Mauritius,1872,35.48203935,,1212.0,Sub-Saharan Africa
Mauritius,1873,28.76118211,,1218.0,Sub-Saharan Africa
Mauritius,1874,32.52557278,,1224.0,Sub-Saharan Africa
Mauritius,1875,37.56326712,,1229.0,Sub-Saharan Africa
Mauritius,1876,34.849076399999994,,1235.0,Sub-Saharan Africa
Mauritius,1877,32.62329601,,1241.0,Sub-Saharan Africa
Mauritius,1878,35.0587994,,1247.0,Sub-Saharan Africa
Mauritius,1879,30.26605038,,1253.0,Sub-Saharan Africa
Mauritius,1880,34.12487651,353740,1259.0,Sub-Saharan Africa
Mauritius,1881,32.62329601,,1266.0,Sub-Saharan Africa
Mauritius,1882,27.99501993,,1272.0,Sub-Saharan Africa
Mauritius,1883,27.41325443,,1278.0,Sub-Saharan Africa
Mauritius,1884,31.56429683,,1284.0,Sub-Saharan Africa
Mauritius,1885,29.10839541,,1290.0,Sub-Saharan Africa
Mauritius,1886,33.31562928,,1296.0,Sub-Saharan Africa
Mauritius,1887,28.07913109,,1303.0,Sub-Saharan Africa
Mauritius,1888,31.75425191,,1309.0,Sub-Saharan Africa
Mauritius,1889,28.41811047,,1315.0,Sub-Saharan Africa
Mauritius,1890,28.16349497,368896,1322.0,Sub-Saharan Africa
Mauritius,1891,35.37575274,,1328.0,Sub-Saharan Africa
Mauritius,1892,27.99501993,,1335.0,Sub-Saharan Africa
Mauritius,1893,23.17389975,,1341.0,Sub-Saharan Africa
Mauritius,1894,33.31562928,,1348.0,Sub-Saharan Africa
Mauritius,1895,25.97219739,,1354.0,Sub-Saharan Africa
Mauritius,1896,22.15418981,,1361.0,Sub-Saharan Africa
Mauritius,1897,32.52557278,,1367.0,Sub-Saharan Africa
Mauritius,1898,30.44819256,,1374.0,Sub-Saharan Africa
Mauritius,1899,27.24926735,,1380.0,Sub-Saharan Africa
Mauritius,1900,26.28574126,370835,1387.0,Sub-Saharan Africa
Mauritius,1901,23.87965007,,1394.0,Sub-Saharan Africa
Mauritius,1902,28.76118211,,1401.0,Sub-Saharan Africa
Mauritius,1903,23.87965007,,1407.0,Sub-Saharan Africa
Mauritius,1904,30.44819256,,1414.0,Sub-Saharan Africa
Mauritius,1905,23.38340621,,1421.0,Sub-Saharan Africa
Mauritius,1906,23.73680114,,1428.0,Sub-Saharan Africa
Mauritius,1907,27.99501993,,1435.0,Sub-Saharan Africa
Mauritius,1908,23.59480675,,1442.0,Sub-Saharan Africa
Mauritius,1909,26.12849901,,1449.0,Sub-Saharan Africa
Mauritius,1910,28.93426794,369399,1456.0,Sub-Saharan Africa
Mauritius,1911,29.72613528,,1463.0,Sub-Saharan Africa
Mauritius,1912,25.12910245,,1470.0,Sub-Saharan Africa
Mauritius,1913,27.82755271,,1477.0,Sub-Saharan Africa
Mauritius,1914,30.53967429,,1495.0,Sub-Saharan Africa
